url,weekid,week_position,song,artist,songid,instance,previous_week_position,peak_position,weeks_on_chart,debut_position,year,month,genre
http://www.billboard.com/charts/hot-100/2002-01-26,1/26/2002,86,Dance With Me,112,Dance With Me112,1,76,39,20,73,2002,1,
http://www.billboard.com/charts/hot-100/2001-10-27,10/27/2001,48,Peaches & Cream,112,Peaches & Cream112,1,37,4,29,75,2001,10,
http://www.billboard.com/charts/hot-100/2001-04-21,4/21/2001,52,It's Over Now,112,It's Over Now112,1,36,6,20,82,2001,4,
http://www.billboard.com/charts/hot-100/2007-02-24,2/24/2007,74,White & Nerdy,"""Weird Al"" Yankovic","White & Nerdy""Weird Al"" Yankovic",1,76,9,20,28,2007,2,hip-hop
http://www.billboard.com/charts/hot-100/2005-07-16,7/16/2005,70,U Already Know,112 Featuring Foxy Brown,U Already Know112 Featuring Foxy Brown,1,57,32,20,99,2005,7,
http://www.billboard.com/charts/hot-100/2008-07-12,7/12/2008,73,She Got It,2 Pistols Featuring T-Pain & Tay Dizm,She Got It2 Pistols Featuring T-Pain & Tay Dizm,1,63,24,20,98,2008,7,
http://www.billboard.com/charts/hot-100/2003-04-19,4/19/2003,78,Thugz Mansion,2Pac,Thugz Mansion2Pac,1,78,19,20,50,2003,4,hip-hop
http://www.billboard.com/charts/hot-100/2008-09-20,9/20/2008,43,It's Not My Time,3 Doors Down,It's Not My Time3 Doors Down,1,43,17,29,94,2008,9,rock
http://www.billboard.com/charts/hot-100/2005-09-03,9/3/2005,51,Let Me Go,3 Doors Down,Let Me Go3 Doors Down,1,45,14,31,73,2005,9,rock
http://www.billboard.com/charts/hot-100/2004-08-14,8/14/2004,50,Here Without You,3 Doors Down,Here Without You3 Doors Down,1,45,5,51,64,2004,8,rock
http://www.billboard.com/charts/hot-100/2003-09-27,9/27/2003,47,When I'm Gone,3 Doors Down,When I'm Gone3 Doors Down,1,45,4,45,67,2003,9,rock
http://www.billboard.com/charts/hot-100/2001-12-15,12/15/2001,49,Be Like That,3 Doors Down,Be Like That3 Doors Down,1,40,24,21,72,2001,12,rock
http://www.billboard.com/charts/hot-100/2001-04-07,4/7/2001,49,Kryptonite,3 Doors Down,Kryptonite3 Doors Down,1,42,3,53,81,2001,4,rock
http://www.billboard.com/charts/hot-100/2001-04-21,4/21/2001,35,No More (Baby I'ma Do Right),3LW,No More (Baby I'ma Do Right)3LW,1,30,23,25,96,2001,4,
http://www.billboard.com/charts/hot-100/2009-09-05,9/5/2009,48,Don't Trust Me,3OH!3,Don't Trust Me3OH!3,2,31,7,37,99,2009,9,pop
http://www.billboard.com/charts/hot-100/2007-12-08,12/8/2007,97,I Get Money,50 Cent,I Get Money50 Cent,1,98,20,14,85,2007,12,hip-hop
http://www.billboard.com/charts/hot-100/2007-06-09,6/9/2007,68,Straight To The Bank,50 Cent,Straight To The Bank50 Cent,1,59,32,3,32,2007,6,hip-hop
http://www.billboard.com/charts/hot-100/2006-01-21,1/21/2006,73,Window Shopper,50 Cent,Window Shopper50 Cent,1,47,20,11,82,2006,1,hip-hop
http://www.billboard.com/charts/hot-100/2005-09-24,9/24/2005,49,Just A Lil Bit,50 Cent,Just A Lil Bit50 Cent,1,39,3,27,87,2005,9,hip-hop
http://www.billboard.com/charts/hot-100/2005-06-25,6/25/2005,45,Disco Inferno,50 Cent,Disco Inferno50 Cent,1,35,3,29,54,2005,6,hip-hop
http://www.billboard.com/charts/hot-100/2003-11-15,11/15/2003,37,P.I.M.P.,50 Cent,P.I.M.P.50 Cent,1,20,3,25,70,2003,11,hip-hop
http://www.billboard.com/charts/hot-100/2003-08-02,8/2/2003,46,In Da Club,50 Cent,In Da Club50 Cent,1,44,1,30,67,2003,8,hip-hop
http://www.billboard.com/charts/hot-100/2003-04-12,4/12/2003,35,Wanksta,50 Cent,Wanksta50 Cent,1,26,13,20,68,2003,4,hip-hop
http://www.billboard.com/charts/hot-100/2006-06-17,6/17/2006,91,Best Friend,50 Cent & Olivia,Best Friend50 Cent & Olivia,1,83,35,15,72,2006,6,hip-hop
http://www.billboard.com/charts/hot-100/2008-01-05,1/5/2008,67,Ayo Technology,50 Cent Featuring Justin Timberlake & Timbaland,Ayo Technology50 Cent Featuring Justin Timberlake & Timbaland,1,54,5,20,22,2008,1,hip-hop
http://www.billboard.com/charts/hot-100/2005-11-26,11/26/2005,85,Outta Control (Remix),50 Cent Featuring Mobb Deep,Outta Control (Remix)50 Cent Featuring Mobb Deep,1,66,6,19,96,2005,11,hip-hop
http://www.billboard.com/charts/hot-100/2003-08-23,8/23/2003,49,21 Questions,50 Cent Featuring Nate Dogg,21 Questions50 Cent Featuring Nate Dogg,1,38,1,23,74,2003,8,hip-hop
http://www.billboard.com/charts/hot-100/2009-12-26,12/26/2009,29,Baby By Me,50 Cent Featuring Ne-Yo,Baby By Me50 Cent Featuring Ne-Yo,1,31,28,7,31,2009,12,hip-hop
http://www.billboard.com/charts/hot-100/2005-07-09,7/9/2005,49,Candy Shop,50 Cent Featuring Olivia,Candy Shop50 Cent Featuring Olivia,1,41,1,23,53,2005,7,hip-hop
http://www.billboard.com/charts/hot-100/2000-08-12,8/12/2000,96,Wobble Wobble,504 Boyz,Wobble Wobble504 Boyz,1,92,17,18,57,2000,8,
http://www.billboard.com/charts/hot-100/2001-04-21,4/21/2001,95,My Everything,98 Degrees,My Everything98 Degrees,1,98,34,20,62,2001,4,pop
http://www.billboard.com/charts/hot-100/2000-12-30,12/30/2000,94,Give Me Just One Night (Una Noche),98 Degrees,Give Me Just One Night (Una Noche)98 Degrees,1,93,2,20,51,2000,12,pop
http://www.billboard.com/charts/hot-100/2009-05-30,5/30/2009,98,Jai Ho! (You Are My Destiny),A R Rahman & The Pussycat Dolls Featuring Nicole Scherzinger,Jai Ho! (You Are My Destiny)A R Rahman & The Pussycat Dolls Featuring Nicole Scherzinger,1,88,15,13,100,2009,5,
http://www.billboard.com/charts/hot-100/2003-10-25,10/25/2003,47,Come Over,Aaliyah,Come OverAaliyah,1,44,32,20,75,2003,10,r&b
http://www.billboard.com/charts/hot-100/2003-06-21,6/21/2003,50,Miss You,Aaliyah,Miss YouAaliyah,1,40,3,30,55,2003,6,r&b
http://www.billboard.com/charts/hot-100/2003-01-04,1/4/2003,59,I Care 4 U,Aaliyah,I Care 4 UAaliyah,1,54,16,20,67,2003,1,r&b
http://www.billboard.com/charts/hot-100/2002-07-13,7/13/2002,48,More Than A Woman,Aaliyah,More Than A WomanAaliyah,1,35,25,24,71,2002,7,r&b
http://www.billboard.com/charts/hot-100/2002-02-23,2/23/2002,49,Rock The Boat,Aaliyah,Rock The BoatAaliyah,1,28,14,25,57,2002,2,r&b
http://www.billboard.com/charts/hot-100/2000-10-21,10/21/2000,43,Try Again,Aaliyah,Try AgainAaliyah,1,36,1,32,59,2000,10,r&b
http://www.billboard.com/charts/hot-100/2000-06-10,6/10/2000,86,I Don't Wanna,Aaliyah,I Don't WannaAaliyah,1,83,35,20,84,2000,6,r&b
http://www.billboard.com/charts/hot-100/2000-12-02,12/2/2000,100,Aaron's Party (Come Get It),Aaron Carter,Aaron's Party (Come Get It)Aaron Carter,1,92,35,15,99,2000,12,pop
http://www.billboard.com/charts/hot-100/2003-04-19,4/19/2003,98,You Can't Hide Beautiful,Aaron Lines,You Can't Hide BeautifulAaron Lines,1,94,38,17,68,2003,4,
http://www.billboard.com/charts/hot-100/2002-03-02,3/2/2002,68,Where The Stars And Stripes And The Eagle Fly,Aaron Tippin,Where The Stars And Stripes And The Eagle FlyAaron Tippin,1,62,20,20,66,2002,3,
http://www.billboard.com/charts/hot-100/2009-06-20,6/20/2009,100,Mad World,Adam Lambert,Mad WorldAdam Lambert,1,44,19,3,19,2009,6,pop
http://www.billboard.com/charts/hot-100/2009-03-07,3/7/2009,72,Chasing Pavements,Adele,Chasing PavementsAdele,4,21,21,7,82,2009,3,pop
http://www.billboard.com/charts/hot-100/2001-06-09,6/9/2001,53,Jaded,Aerosmith,JadedAerosmith,1,42,7,20,58,2001,6,rock
http://www.billboard.com/charts/hot-100/2006-09-30,9/30/2006,75,Miss Murder,AFI,Miss MurderAFI,2,63,24,20,97,2006,9,alternative
http://www.billboard.com/charts/hot-100/2001-10-20,10/20/2001,100,Because I Got High,Afroman,Because I Got HighAfroman,1,88,13,10,67,2001,10,hip-hop
http://www.billboard.com/charts/hot-100/2009-03-07,3/7/2009,44,Right Now (Na Na Na),Akon,Right Now (Na Na Na)Akon,1,42,8,22,17,2009,3,r&b
http://www.billboard.com/charts/hot-100/2007-12-08,12/8/2007,87,"Sorry, Blame It On Me",Akon,"Sorry, Blame It On MeAkon",1,93,7,19,7,2007,12,r&b
http://www.billboard.com/charts/hot-100/2007-07-07,7/7/2007,48,Don't Matter,Akon,Don't MatterAkon,1,36,1,23,79,2007,7,r&b
http://www.billboard.com/charts/hot-100/2005-12-24,12/24/2005,87,Belly Dancer (Bananza),Akon,Belly Dancer (Bananza)Akon,1,69,30,20,98,2005,12,r&b
http://www.billboard.com/charts/hot-100/2005-07-09,7/9/2005,60,Lonely,Akon,LonelyAkon,1,54,4,20,90,2005,7,r&b
http://www.billboard.com/charts/hot-100/2009-05-16,5/16/2009,40,Beautiful,Akon Featuring Colby O'Donis & Kardinal Offishall,BeautifulAkon Featuring Colby O'Donis & Kardinal Offishall,1,31,19,22,19,2009,5,r&b
http://www.billboard.com/charts/hot-100/2007-04-28,4/28/2007,49,Smack That,Akon Featuring Eminem,Smack ThatAkon Featuring Eminem,1,48,2,30,95,2007,4,hip-hop
http://www.billboard.com/charts/hot-100/2009-03-14,3/14/2009,75,I'm So Paid,Akon Featuring Lil Wayne & Young Jeezy,I'm So PaidAkon Featuring Lil Wayne & Young Jeezy,2,63,31,20,40,2009,3,hip-hop
http://www.billboard.com/charts/hot-100/2007-04-28,4/28/2007,46,I Wanna Love You,Akon Featuring Snoop Dogg,I Wanna Love YouAkon Featuring Snoop Dogg,1,41,1,29,95,2007,4,hip-hop
http://www.billboard.com/charts/hot-100/2004-12-11,12/11/2004,48,Locked Up,Akon Featuring Styles P.,Locked UpAkon Featuring Styles P.,1,38,8,27,97,2004,12,hip-hop
http://www.billboard.com/charts/hot-100/2008-10-04,10/4/2008,94,Good Time,Alan Jackson,Good TimeAlan Jackson,1,89,40,20,99,2008,10,country
http://www.billboard.com/charts/hot-100/2004-04-24,4/24/2004,51,Remember When,Alan Jackson,Remember WhenAlan Jackson,1,50,29,20,61,2004,4,country
http://www.billboard.com/charts/hot-100/2003-06-21,6/21/2003,91,That'd Be Alright,Alan Jackson,That'd Be AlrightAlan Jackson,1,83,29,20,74,2003,6,country
http://www.billboard.com/charts/hot-100/2002-12-28,12/28/2002,97,Work In Progress,Alan Jackson,Work In ProgressAlan Jackson,1,94,35,19,76,2002,12,country
http://www.billboard.com/charts/hot-100/2002-07-27,7/27/2002,55,Drive (For Daddy Gene),Alan Jackson,Drive (For Daddy Gene)Alan Jackson,1,53,28,20,78,2002,7,country
http://www.billboard.com/charts/hot-100/2002-04-06,4/6/2002,76,Where Were You (When The World Stopped Turning),Alan Jackson,Where Were You (When The World Stopped Turning)Alan Jackson,1,79,28,20,62,2002,4,country
http://www.billboard.com/charts/hot-100/2002-01-05,1/5/2002,94,Where I Come From,Alan Jackson,Where I Come FromAlan Jackson,1,83,34,20,76,2002,1,country
http://www.billboard.com/charts/hot-100/2000-11-04,11/4/2000,89,It Must Be Love,Alan Jackson,It Must Be LoveAlan Jackson,1,84,37,20,76,2000,11,country
http://www.billboard.com/charts/hot-100/2003-11-08,11/8/2003,56,It's Five O'Clock Somewhere,Alan Jackson & Jimmy Buffett,It's Five O'Clock SomewhereAlan Jackson & Jimmy Buffett,1,48,17,20,75,2003,11,country
http://www.billboard.com/charts/hot-100/2002-06-15,6/15/2002,89,Hands Clean,Alanis Morissette,Hands CleanAlanis Morissette,1,86,23,20,65,2002,6,rock
http://www.billboard.com/charts/hot-100/2000-08-19,8/19/2000,86,Better Off Alone,Alice Deejay,Better Off AloneAlice Deejay,1,79,27,20,79,2000,8,pop
http://www.billboard.com/charts/hot-100/2008-06-14,6/14/2008,44,No One,Alicia Keys,No OneAlicia Keys,1,44,1,39,71,2008,6,r&b
http://www.billboard.com/charts/hot-100/2008-05-03,5/3/2008,45,Like You'll Never See Me Again,Alicia Keys,Like You'll Never See Me AgainAlicia Keys,1,41,12,24,93,2008,5,r&b
http://www.billboard.com/charts/hot-100/2006-02-04,2/4/2006,84,Unbreakable,Alicia Keys,UnbreakableAlicia Keys,1,70,34,19,61,2006,2,r&b
http://www.billboard.com/charts/hot-100/2005-06-11,6/11/2005,46,Karma,Alicia Keys,KarmaAlicia Keys,1,45,20,29,93,2005,6,r&b
http://www.billboard.com/charts/hot-100/2004-12-04,12/4/2004,45,If I Ain't Got You,Alicia Keys,If I Ain't Got YouAlicia Keys,1,39,4,40,64,2004,12,r&b
http://www.billboard.com/charts/hot-100/2004-03-27,3/27/2004,43,You Don't Know My Name,Alicia Keys,You Don't Know My NameAlicia Keys,1,31,3,20,63,2004,3,r&b
http://www.billboard.com/charts/hot-100/2002-03-09,3/9/2002,30,A Woman's Worth,Alicia Keys,A Woman's WorthAlicia Keys,1,20,7,20,90,2002,3,r&b
http://www.billboard.com/charts/hot-100/2002-02-02,2/2/2002,36,Fallin',Alicia Keys,Fallin'Alicia Keys,1,31,1,34,98,2002,2,r&b
http://www.billboard.com/charts/hot-100/2004-12-25,12/25/2004,48,Diary,Alicia Keys Featuring Tony! Toni! Tone!,DiaryAlicia Keys Featuring Tony! Toni! Tone!,1,39,8,28,58,2004,12,r&b
http://www.billboard.com/charts/hot-100/2002-01-05,1/5/2002,83,Smooth Criminal,Alien Ant Farm,Smooth CriminalAlien Ant Farm,1,79,23,20,78,2002,1,alternative
http://www.billboard.com/charts/hot-100/2001-12-08,12/8/2001,94,What's Going On,All Star Tribute,What's Going OnAll Star Tribute,1,95,27,10,51,2001,12,
http://www.billboard.com/charts/hot-100/2003-06-14,6/14/2003,42,Angel,Amanda Perez,AngelAmanda Perez,1,36,20,20,64,2003,6,
http://www.billboard.com/charts/hot-100/2005-05-28,5/28/2005,69,When You Tell Me That You Love Me,American Idol Finalists Season 4,When You Tell Me That You Love MeAmerican Idol Finalists Season 4,1,50,39,4,39,2005,5,
http://www.billboard.com/charts/hot-100/2005-06-25,6/25/2005,64,1 Thing,Amerie,1 ThingAmerie,1,61,8,20,100,2005,6,r&b
http://www.billboard.com/charts/hot-100/2002-10-12,10/12/2002,95,Why Don't We Fall In Love,Amerie,Why Don't We Fall In LoveAmerie,1,85,23,19,71,2002,10,
http://www.billboard.com/charts/hot-100/2007-09-15,9/15/2007,70,Rehab,Amy Winehouse,RehabAmy Winehouse,2,61,9,20,91,2007,9,
http://www.billboard.com/charts/hot-100/2006-03-04,3/4/2006,87,Get'cha Head In The Game,Andrew Seeley,Get'cha Head In The GameAndrew Seeley,1,71,23,5,100,2006,3,
http://www.billboard.com/charts/hot-100/2000-07-22,7/22/2000,85,She's More,Andy Griggs,She's MoreAndy Griggs,1,77,37,20,81,2000,7,
http://www.billboard.com/charts/hot-100/2002-12-14,12/14/2002,41,If I Could Go!,Angie Martinez Featuring Lil' Mo & Sacario,If I Could Go!Angie Martinez Featuring Lil' Mo & Sacario,1,41,15,26,91,2002,12,
http://www.billboard.com/charts/hot-100/2005-01-29,1/29/2005,42,Charlene,Anthony Hamilton,CharleneAnthony Hamilton,1,32,19,22,72,2005,1,
http://www.billboard.com/charts/hot-100/2008-10-04,10/4/2008,70,Just Stand Up!,Artists Stand Up To Cancer,Just Stand Up!Artists Stand Up To Cancer,1,36,11,4,78,2008,10,
http://www.billboard.com/charts/hot-100/2008-07-19,7/19/2008,99,The Way That I Love You,Ashanti,The Way That I Love YouAshanti,1,87,37,18,88,2008,7,r&b
http://www.billboard.com/charts/hot-100/2005-03-26,3/26/2005,98,Only U,Ashanti,Only UAshanti,1,71,13,19,63,2005,3,r&b
http://www.billboard.com/charts/hot-100/2004-01-10,1/10/2004,81,Rain On Me,Ashanti,Rain On MeAshanti,1,71,7,20,78,2004,1,r&b
http://www.billboard.com/charts/hot-100/2003-09-27,9/27/2003,46,Rock Wit U (Awww Baby),Ashanti,Rock Wit U (Awww Baby)Ashanti,1,41,2,21,56,2003,9,r&b
http://www.billboard.com/charts/hot-100/2002-12-21,12/21/2002,48,Baby,Ashanti,BabyAshanti,1,39,15,22,74,2002,12,r&b
http://www.billboard.com/charts/hot-100/2002-11-02,11/2/2002,45,Happy,Ashanti,HappyAshanti,1,32,8,23,77,2002,11,r&b
http://www.billboard.com/charts/hot-100/2002-09-21,9/21/2002,49,Foolish,Ashanti,FoolishAshanti,1,50,1,32,78,2002,9,r&b
http://www.billboard.com/charts/hot-100/2009-06-20,6/20/2009,90,I Love College,Asher Roth,I Love CollegeAsher Roth,1,90,12,17,55,2009,6,hip-hop
http://www.billboard.com/charts/hot-100/2006-08-26,8/26/2006,76,Invisible,Ashlee Simpson,InvisibleAshlee Simpson,1,42,21,4,28,2006,8,pop
http://www.billboard.com/charts/hot-100/2006-04-22,4/22/2006,98,L.O.V.E.,Ashlee Simpson,L.O.V.E.Ashlee Simpson,2,87,22,18,78,2006,4,pop
http://www.billboard.com/charts/hot-100/2006-02-04,2/4/2006,77,Boyfriend,Ashlee Simpson,BoyfriendAshlee Simpson,1,81,19,20,71,2006,2,pop
http://www.billboard.com/charts/hot-100/2004-11-20,11/20/2004,48,Pieces Of Me,Ashlee Simpson,Pieces Of MeAshlee Simpson,1,37,5,21,61,2004,11,pop
http://www.billboard.com/charts/hot-100/2006-08-05,8/5/2006,83,Let U Go,Ashley Parker Angel,Let U GoAshley Parker Angel,1,74,12,15,17,2006,8,
http://www.billboard.com/charts/hot-100/2001-06-09,6/9/2001,97,Around The World (La La La La La),ATC,Around The World (La La La La La)ATC,1,95,28,18,53,2001,6,
http://www.billboard.com/charts/hot-100/2005-07-23,7/23/2005,99,Be Yourself,Audioslave,Be YourselfAudioslave,1,97,32,18,100,2005,7,
http://www.billboard.com/charts/hot-100/2003-07-12,7/12/2003,55,Like A Stone,Audioslave,Like A StoneAudioslave,1,43,31,20,72,2003,7,
http://www.billboard.com/charts/hot-100/2007-03-31,3/31/2007,46,Boston,Augustana,BostonAugustana,1,40,34,24,88,2007,3,
http://www.billboard.com/charts/hot-100/2004-07-24,7/24/2004,86,Don't Take Your Love Away,Avant,Don't Take Your Love AwayAvant,1,83,37,20,74,2004,7,
http://www.billboard.com/charts/hot-100/2004-03-27,3/27/2004,39,Read Your Mind,Avant,Read Your MindAvant,1,39,13,26,71,2004,3,
http://www.billboard.com/charts/hot-100/2002-08-03,8/3/2002,87,Makin' Good Love,Avant,Makin' Good LoveAvant,1,78,27,20,74,2002,8,
http://www.billboard.com/charts/hot-100/2000-09-09,9/9/2000,51,Separated,Avant,SeparatedAvant,1,40,23,20,62,2000,9,
http://www.billboard.com/charts/hot-100/2001-03-17,3/17/2001,79,My First Love,Avant Featuring KeKe Wyatt,My First LoveAvant Featuring KeKe Wyatt,1,81,26,20,70,2001,3,
http://www.billboard.com/charts/hot-100/2007-11-17,11/17/2007,71,When You're Gone,Avril Lavigne,When You're GoneAvril Lavigne,2,60,24,20,90,2007,11,alternative
http://www.billboard.com/charts/hot-100/2007-08-25,8/25/2007,43,Girlfriend,Avril Lavigne,GirlfriendAvril Lavigne,1,31,1,24,5,2007,8,alternative
http://www.billboard.com/charts/hot-100/2007-05-05,5/5/2007,44,Keep Holding On,Avril Lavigne,Keep Holding OnAvril Lavigne,1,59,17,21,22,2007,5,alternative
http://www.billboard.com/charts/hot-100/2005-01-15,1/15/2005,44,My Happy Ending,Avril Lavigne,My Happy EndingAvril Lavigne,1,47,9,25,70,2005,1,alternative
http://www.billboard.com/charts/hot-100/2004-08-14,8/14/2004,56,Don't Tell Me,Avril Lavigne,Don't Tell MeAvril Lavigne,1,58,22,20,65,2004,8,alternative
http://www.billboard.com/charts/hot-100/2003-06-07,6/7/2003,50,I'm With You,Avril Lavigne,I'm With YouAvril Lavigne,1,46,4,27,63,2003,6,alternative
http://www.billboard.com/charts/hot-100/2003-01-25,1/25/2003,85,Sk8er Boi,Avril Lavigne,Sk8er BoiAvril Lavigne,1,75,10,20,72,2003,1,alternative
http://www.billboard.com/charts/hot-100/2002-12-28,12/28/2002,41,Complicated,Avril Lavigne,ComplicatedAvril Lavigne,1,36,2,31,68,2002,12,alternative
http://www.billboard.com/charts/hot-100/2003-05-31,5/31/2003,97,Girlfriend,B2K,GirlfriendB2K,1,80,30,13,82,2003,5,r&b
http://www.billboard.com/charts/hot-100/2002-08-24,8/24/2002,92,Gots Ta Be,B2K,Gots Ta BeB2K,1,86,34,18,73,2002,8,r&b
http://www.billboard.com/charts/hot-100/2002-06-01,6/1/2002,50,Uh Huh,B2K,Uh HuhB2K,1,41,37,22,43,2002,6,r&b
http://www.billboard.com/charts/hot-100/2003-04-26,4/26/2003,49,"Bump, Bump, Bump",B2K & P. Diddy,"Bump, Bump, BumpB2K & P. Diddy",1,38,1,22,67,2003,4,r&b
http://www.billboard.com/charts/hot-100/2005-08-13,8/13/2005,39,Baby I'm Back,Baby Bash Featuring Akon,Baby I'm BackBaby Bash Featuring Akon,1,38,19,25,97,2005,8,r&b
http://www.billboard.com/charts/hot-100/2004-04-03,4/3/2004,50,Suga Suga,Baby Bash Featuring Frankie J,Suga SugaBaby Bash Featuring Frankie J,1,49,7,33,71,2004,4,r&b
http://www.billboard.com/charts/hot-100/2008-03-01,3/1/2008,47,Cyclone,Baby Bash Featuring T-Pain,CycloneBaby Bash Featuring T-Pain,1,44,7,30,65,2008,3,hip-hop
http://www.billboard.com/charts/hot-100/2007-06-23,6/23/2007,45,The Way I Live,Baby Boy Da Prince Featuring Lil Boosie,The Way I LiveBaby Boy Da Prince Featuring Lil Boosie,1,34,21,26,100,2007,6,
http://www.billboard.com/charts/hot-100/2003-03-29,3/29/2003,95,Do That...,Baby Featuring P. Diddy,Do That...Baby Featuring P. Diddy,1,90,33,20,88,2003,3,
http://www.billboard.com/charts/hot-100/2001-08-18,8/18/2001,98,There She Goes,Babyface,There She GoesBabyface,1,87,31,15,98,2001,8,
http://www.billboard.com/charts/hot-100/2005-09-03,9/3/2005,78,Incomplete,Backstreet Boys,IncompleteBackstreet Boys,1,65,13,20,55,2005,9,pop
http://www.billboard.com/charts/hot-100/2002-03-02,3/2/2002,88,Drowning,Backstreet Boys,DrowningBackstreet Boys,1,90,28,20,54,2002,3,pop
http://www.billboard.com/charts/hot-100/2001-10-06,10/6/2001,96,More Than That,Backstreet Boys,More Than ThatBackstreet Boys,1,93,27,20,68,2001,10,pop
http://www.billboard.com/charts/hot-100/2001-02-24,2/24/2001,70,Shape Of My Heart,Backstreet Boys,Shape Of My HeartBackstreet Boys,1,62,9,20,39,2001,2,pop
http://www.billboard.com/charts/hot-100/2000-09-02,9/2/2000,100,The One,Backstreet Boys,The OneBackstreet Boys,1,93,30,15,58,2000,9,pop
http://www.billboard.com/charts/hot-100/2000-06-10,6/10/2000,47,Show Me The Meaning Of Being Lonely,Backstreet Boys,Show Me The Meaning Of Being LonelyBackstreet Boys,1,45,6,24,74,2000,6,pop
http://www.billboard.com/charts/hot-100/2000-12-02,12/2/2000,84,Who Let The Dogs Out,Baha Men,Who Let The Dogs OutBaha Men,1,78,40,20,99,2000,12,pop
http://www.billboard.com/charts/hot-100/2001-01-27,1/27/2001,44,Pinch Me,Barenaked Ladies,Pinch MeBarenaked Ladies,1,34,15,21,77,2001,1,
http://www.billboard.com/charts/hot-100/2000-11-25,11/25/2000,49,Back Here,BBMak,Back HereBBMak,1,45,13,31,99,2000,11,
http://www.billboard.com/charts/hot-100/2002-10-19,10/19/2002,99,Feel It Boy,Beenie Man Featuring Janet,Feel It BoyBeenie Man Featuring Janet,1,89,28,12,65,2002,10,
http://www.billboard.com/charts/hot-100/2004-07-31,7/31/2004,46,Dude,Beenie Man Featuring Ms. Thing,DudeBeenie Man Featuring Ms. Thing,1,44,26,26,99,2004,7,
http://www.billboard.com/charts/hot-100/2009-12-26,12/26/2009,12,Sweet Dreams,Beyonce,Sweet DreamsBeyonce,1,12,10,21,97,2009,12,r&b
http://www.billboard.com/charts/hot-100/2009-10-10,10/10/2009,86,Ego,Beyonce,EgoBeyonce,1,77,39,17,77,2009,10,r&b
http://www.billboard.com/charts/hot-100/2009-09-05,9/5/2009,44,Halo,Beyonce,HaloBeyonce,1,37,5,31,93,2009,9,pop
http://www.billboard.com/charts/hot-100/2009-05-16,5/16/2009,99,Diva,Beyonce,DivaBeyonce,1,89,19,20,96,2009,5,r&b
http://www.billboard.com/charts/hot-100/2009-05-02,5/2/2009,50,Single Ladies (Put A Ring On It),Beyonce,Single Ladies (Put A Ring On It)Beyonce,1,47,1,27,72,2009,5,r&b
http://www.billboard.com/charts/hot-100/2009-03-07,3/7/2009,68,If I Were A Boy,Beyonce,If I Were A BoyBeyonce,1,58,3,20,100,2009,3,pop
http://www.billboard.com/charts/hot-100/2007-05-26,5/26/2007,49,Irreplaceable,Beyonce,IrreplaceableBeyonce,1,43,1,30,87,2007,5,pop
http://www.billboard.com/charts/hot-100/2004-08-21,8/21/2004,47,Naughty Girl,Beyonce,Naughty GirlBeyonce,1,44,3,22,68,2004,8,r&b
http://www.billboard.com/charts/hot-100/2004-04-24,4/24/2004,43,"Me, Myself And I",Beyonce,"Me, Myself And IBeyonce",1,41,4,24,78,2004,4,r&b
http://www.billboard.com/charts/hot-100/2007-07-28,7/28/2007,91,Beautiful Liar,Beyonce & Shakira,Beautiful LiarBeyonce & Shakira,1,87,3,18,94,2007,7,r&b
http://www.billboard.com/charts/hot-100/2006-10-21,10/21/2006,99,Deja Vu,Beyonce Featuring Jay Z,Deja VuBeyonce Featuring Jay Z,1,82,4,17,44,2006,10,r&b
http://www.billboard.com/charts/hot-100/2003-11-22,11/22/2003,46,Crazy In Love,Beyonce Featuring Jay Z,Crazy In LoveBeyonce Featuring Jay Z,1,44,1,27,58,2003,11,pop
http://www.billboard.com/charts/hot-100/2004-02-28,2/28/2004,47,Baby Boy,Beyonce Featuring Sean Paul,Baby BoyBeyonce Featuring Sean Paul,1,43,1,29,57,2004,2,r&b
http://www.billboard.com/charts/hot-100/2006-05-27,5/27/2006,48,Check On It,Beyonce Featuring Slim Thug,Check On ItBeyonce Featuring Slim Thug,1,43,1,28,72,2006,5,r&b
http://www.billboard.com/charts/hot-100/2007-08-18,8/18/2007,49,Lost In This Moment,Big & Rich,Lost In This MomentBig & Rich,1,44,36,20,72,2007,8,
http://www.billboard.com/charts/hot-100/2002-09-21,9/21/2002,40,Still Fly,Big Tymers,Still FlyBig Tymers,1,33,11,24,99,2002,9,
http://www.billboard.com/charts/hot-100/2009-09-26,9/26/2009,63,People Are Crazy,Billy Currington,People Are CrazyBilly Currington,1,55,27,20,90,2009,9,
http://www.billboard.com/charts/hot-100/2006-03-04,3/4/2006,60,Must Be Doin' Somethin' Right,Billy Currington,Must Be Doin' Somethin' RightBilly Currington,1,56,39,20,100,2006,3,
http://www.billboard.com/charts/hot-100/2000-10-21,10/21/2000,97,One Voice,Billy Gilman,One VoiceBilly Gilman,1,95,38,19,86,2000,10,
http://www.billboard.com/charts/hot-100/2008-03-08,3/8/2008,43,"Ready, Set, Don't Go",Billy Ray Cyrus With Miley Cyrus,"Ready, Set, Don't GoBilly Ray Cyrus With Miley Cyrus",2,41,37,23,85,2008,3,
http://www.billboard.com/charts/hot-100/2007-01-27,1/27/2007,71,Stuntin' Like My Daddy,Birdman & Lil Wayne,Stuntin' Like My DaddyBirdman & Lil Wayne,1,57,21,20,95,2007,1,hip-hop
